image_id,label,prediction_fold0,prediction_fold1,prediction_fold2,prediction_fold3
2819900270.jpg,2,2.0,3.0,3.0,3.0
1274779866.jpg,3,3.0,3.0,3.0,1.0
1345258060.jpg,3,2.0,2.0,3.0,3.0
2378878506.jpg,3,3.0,2.0,3.0,3.0
501052709.jpg,3,3.0,2.0,3.0,1.0
237261543.jpg,3,3.0,4.0,0.0,4.0
414229694.jpg,4,4.0,3.0,4.0,3.0
2464064424.jpg,3,3.0,4.0,1.0,3.0
3151081789.jpg,4,2.0,3.0,3.0,3.0
1042550484.jpg,3,3.0,3.0,3.0,3.0
3822317149.jpg,4,4.0,3.0,3.0,4.0
1962108825.jpg,3,3.0,4.0,3.0,2.0
2520536047.jpg,3,3.0,3.0,3.0,3.0
4057831785.jpg,3,3.0,3.0,1.0,0.0
1840283503.jpg,4,0.0,4.0,3.0,3.0
2455047257.jpg,3,3.0,3.0,3.0,3.0
1398447903.jpg,3,3.0,2.0,3.0,1.0
3021499033.jpg,3,3.0,1.0,3.0,4.0
1628667516.jpg,3,3.0,3.0,2.0,3.0
1276388888.jpg,3,3.0,4.0,4.0,3.0
686958649.jpg,1,1.0,0.0,3.0,4.0
3063317075.jpg,2,2.0,3.0,3.0,3.0
1709404074.jpg,4,0.0,4.0,1.0,2.0
437931902.jpg,3,3.0,1.0,3.0,3.0
2406905705.jpg,3,3.0,3.0,3.0,3.0
801908113.jpg,4,4.0,3.0,3.0,3.0
3715727081.jpg,3,3.0,3.0,3.0,4.0
2401953205.jpg,3,3.0,1.0,3.0,0.0
223668500.jpg,0,0.0,4.0,3.0,1.0
1487645324.jpg,3,3.0,3.0,3.0,3.0
2170455392.jpg,3,3.0,3.0,3.0,3.0
3442992249.jpg,2,2.0,3.0,1.0,3.0
1621255319.jpg,2,2.0,3.0,3.0,3.0
1516455512.jpg,1,1.0,3.0,1.0,3.0
2518383781.jpg,3,3.0,3.0,2.0,3.0
3229687331.jpg,4,4.0,1.0,4.0,3.0
2591061061.jpg,0,0.0,2.0,3.0,3.0
3076104681.jpg,3,3.0,2.0,3.0,3.0
1378330885.jpg,2,2.0,3.0,4.0,0.0
316241634.jpg,3,3.0,4.0,3.0,4.0
1116356197.jpg,2,2.0,2.0,4.0,3.0
2569445436.jpg,4,1.0,3.0,1.0,4.0
947245045.jpg,3,3.0,3.0,3.0,3.0
2483366059.jpg,3,3.0,3.0,3.0,0.0
2468769812.jpg,3,3.0,3.0,3.0,3.0
1290189931.jpg,2,2.0,3.0,1.0,3.0
1630512666.jpg,3,3.0,3.0,3.0,3.0
4092575256.jpg,3,3.0,2.0,3.0,2.0
1335049078.jpg,2,2.0,1.0,0.0,4.0
729230062.jpg,4,1.0,3.0,4.0,3.0
1502817204.jpg,3,3.0,3.0,1.0,1.0
2752466458.jpg,3,3.0,3.0,3.0,3.0
2060529510.jpg,4,3.0,3.0,3.0,2.0
2179500029.jpg,3,3.0,1.0,3.0,1.0
1086080704.jpg,3,3.0,3.0,3.0,3.0
1357287434.jpg,3,3.0,3.0,3.0,3.0
1398184409.jpg,2,2.0,3.0,1.0,3.0
1548476712.jpg,3,3.0,1.0,3.0,3.0
3797629602.jpg,3,3.0,3.0,1.0,3.0
4075854821.jpg,3,3.0,4.0,3.0,1.0
2862573284.jpg,4,4.0,3.0,3.0,4.0
2260280582.jpg,3,3.0,1.0,4.0,2.0
2648984163.jpg,1,1.0,3.0,2.0,3.0
399128521.jpg,3,3.0,3.0,3.0,3.0
1476365292.jpg,4,4.0,4.0,3.0,3.0
3595601854.jpg,1,0.0,2.0,3.0,3.0
1957481322.jpg,3,3.0,3.0,4.0,3.0
888332390.jpg,3,3.0,3.0,3.0,1.0
498197766.jpg,3,3.0,3.0,3.0,3.0
3079000807.jpg,3,3.0,3.0,2.0,3.0
1348163694.jpg,4,4.0,3.0,4.0,2.0
2428834904.jpg,3,3.0,3.0,3.0,3.0
3634041994.jpg,1,4.0,3.0,3.0,3.0
199112616.jpg,1,2.0,3.0,2.0,0.0
1899716534.jpg,3,3.0,3.0,3.0,4.0
1254294690.jpg,3,3.0,1.0,4.0,4.0
781748642.jpg,3,3.0,2.0,3.0,2.0
2173674867.jpg,2,2.0,3.0,0.0,3.0
2647003045.jpg,3,3.0,1.0,1.0,4.0
2998282647.jpg,0,0.0,0.0,3.0,3.0
335787453.jpg,0,4.0,3.0,0.0,3.0
1812275285.jpg,2,4.0,3.0,2.0,3.0
3702249794.jpg,1,1.0,2.0,3.0,1.0
1978871563.jpg,3,3.0,3.0,2.0,3.0
1394744680.jpg,1,0.0,3.0,0.0,1.0
1201703302.jpg,1,1.0,3.0,3.0,1.0
4207597104.jpg,3,2.0,3.0,3.0,3.0
1607087968.jpg,4,4.0,4.0,3.0,3.0
3815339672.jpg,3,3.0,3.0,0.0,3.0
2893965376.jpg,3,3.0,3.0,3.0,3.0
1761893158.jpg,3,3.0,3.0,3.0,2.0
2448661412.jpg,3,3.0,3.0,3.0,3.0
1587414196.jpg,3,3.0,3.0,2.0,2.0
2167048732.jpg,3,3.0,3.0,3.0,2.0
3809761215.jpg,3,3.0,4.0,3.0,3.0
2576527162.jpg,3,3.0,3.0,3.0,1.0
3666834091.jpg,3,3.0,0.0,2.0,3.0
3012723482.jpg,4,4.0,1.0,1.0,3.0
1581140405.jpg,1,3.0,4.0,3.0,2.0
71842711.jpg,3,3.0,3.0,4.0,4.0
2645376544.jpg,2,2.0,3.0,4.0,2.0
294754901.jpg,3,3.0,4.0,3.0,3.0
309569120.jpg,3,3.0,3.0,0.0,2.0
4247710206.jpg,3,3.0,3.0,3.0,3.0
1744132907.jpg,2,2.0,4.0,3.0,3.0
2620830475.jpg,1,1.0,1.0,1.0,2.0
1902246685.jpg,2,3.0,3.0,3.0,3.0
3713964400.jpg,3,3.0,3.0,3.0,2.0
3252645466.jpg,3,1.0,1.0,3.0,2.0
208444967.jpg,0,0.0,3.0,1.0,3.0
2021981725.jpg,4,4.0,1.0,3.0,3.0
845926406.jpg,2,3.0,3.0,3.0,2.0
1277789680.jpg,3,3.0,0.0,4.0,3.0
1738664148.jpg,3,3.0,3.0,3.0,4.0
2154840872.jpg,3,3.0,3.0,2.0,1.0
1155507570.jpg,4,4.0,3.0,3.0,2.0
451825559.jpg,0,0.0,2.0,3.0,3.0
62771226.jpg,3,3.0,2.0,0.0,4.0
2002346677.jpg,3,3.0,3.0,3.0,3.0
2340269019.jpg,4,4.0,2.0,1.0,3.0
2722816712.jpg,3,3.0,4.0,3.0,3.0
256879152.jpg,4,4.0,2.0,2.0,3.0
3974455402.jpg,3,3.0,3.0,3.0,2.0
3204119669.jpg,3,3.0,3.0,3.0,2.0
1244752759.jpg,3,3.0,3.0,2.0,2.0
3910075821.jpg,3,3.0,3.0,3.0,3.0
2591214173.jpg,3,3.0,3.0,3.0,4.0
3355673967.jpg,3,3.0,3.0,3.0,3.0
119190212.jpg,3,3.0,0.0,2.0,3.0
1977466275.jpg,4,0.0,3.0,1.0,3.0
2190663985.jpg,3,3.0,3.0,4.0,3.0
2078580108.jpg,3,3.0,1.0,3.0,1.0
3882757126.jpg,0,4.0,3.0,1.0,3.0
3840637397.jpg,3,3.0,2.0,3.0,3.0
2366841898.jpg,3,3.0,3.0,1.0,0.0
1495197748.jpg,3,3.0,3.0,4.0,3.0
2401831630.jpg,3,3.0,2.0,1.0,4.0
388681480.jpg,3,3.0,2.0,2.0,3.0
1569193809.jpg,3,3.0,3.0,3.0,3.0
458113547.jpg,3,3.0,3.0,3.0,3.0
2194170986.jpg,3,3.0,3.0,3.0,3.0
1528657939.jpg,4,4.0,2.0,1.0,2.0
2253212784.jpg,3,3.0,3.0,3.0,3.0
4182496583.jpg,3,3.0,3.0,3.0,3.0
3038956872.jpg,1,1.0,2.0,3.0,3.0
3747187847.jpg,0,0.0,3.0,3.0,3.0
3793664928.jpg,1,1.0,3.0,1.0,0.0
4205544766.jpg,3,3.0,3.0,3.0,3.0
2811688556.jpg,3,3.0,4.0,2.0,2.0
2032441634.jpg,3,3.0,3.0,3.0,1.0
3591786089.jpg,3,3.0,4.0,3.0,3.0
1379081390.jpg,3,3.0,2.0,3.0,3.0
2799109400.jpg,3,3.0,3.0,3.0,3.0
64610911.jpg,4,4.0,3.0,1.0,3.0
3963163426.jpg,4,4.0,3.0,2.0,3.0
283709866.jpg,3,3.0,3.0,4.0,4.0
320647422.jpg,3,3.0,1.0,3.0,3.0
1574893536.jpg,3,3.0,2.0,1.0,3.0
258253519.jpg,3,3.0,3.0,0.0,3.0
3462734747.jpg,2,3.0,3.0,3.0,3.0
1226263276.jpg,3,3.0,3.0,3.0,3.0
3698178527.jpg,3,3.0,4.0,3.0,2.0
2177099962.jpg,3,3.0,3.0,4.0,3.0
3370734006.jpg,3,3.0,4.0,3.0,3.0
2069724844.jpg,3,3.0,3.0,2.0,3.0
1143964354.jpg,4,4.0,0.0,2.0,4.0
3723613666.jpg,3,3.0,3.0,4.0,3.0
911151169.jpg,1,1.0,3.0,3.0,3.0
488245279.jpg,3,3.0,2.0,3.0,4.0
42688414.jpg,1,0.0,1.0,3.0,4.0
1817338371.jpg,3,3.0,2.0,3.0,3.0
184909120.jpg,3,3.0,3.0,3.0,3.0
3237097482.jpg,3,3.0,3.0,2.0,3.0
2574290066.jpg,3,3.0,3.0,3.0,3.0
454771505.jpg,2,3.0,3.0,1.0,3.0
1674852980.jpg,3,3.0,3.0,3.0,3.0
2491179665.jpg,3,3.0,3.0,4.0,3.0
1359438859.jpg,2,2.0,1.0,3.0,3.0
1611662564.jpg,4,0.0,1.0,3.0,4.0
2954788843.jpg,3,3.0,3.0,0.0,3.0
1852781479.jpg,3,3.0,1.0,3.0,3.0
3968384941.jpg,2,2.0,4.0,3.0,3.0
1753621875.jpg,3,3.0,2.0,3.0,3.0
2527606306.jpg,1,3.0,3.0,3.0,3.0
3497871722.jpg,3,3.0,3.0,3.0,3.0
119857388.jpg,3,3.0,3.0,3.0,1.0
1556143749.jpg,3,3.0,2.0,2.0,3.0
2307052417.jpg,3,3.0,0.0,4.0,1.0
935603838.jpg,1,1.0,3.0,3.0,1.0
3619174521.jpg,3,3.0,3.0,3.0,2.0
3172040723.jpg,2,2.0,3.0,1.0,3.0
3162702851.jpg,3,3.0,0.0,3.0,3.0
2761443259.jpg,3,3.0,3.0,3.0,2.0
411062197.jpg,3,3.0,3.0,0.0,1.0
1468124471.jpg,3,3.0,1.0,3.0,3.0
1159977136.jpg,3,3.0,3.0,3.0,3.0
37458951.jpg,3,3.0,0.0,1.0,1.0
2688191754.jpg,3,3.0,2.0,3.0,4.0
1969745118.jpg,3,3.0,3.0,3.0,3.0
3896971387.jpg,3,3.0,0.0,3.0,3.0
691231499.jpg,3,3.0,1.0,4.0,4.0
203075136.jpg,2,2.0,0.0,4.0,3.0
1067821323.jpg,3,3.0,4.0,3.0,3.0
3361062779.jpg,3,3.0,3.0,3.0,3.0
4237027288.jpg,0,0.0,3.0,3.0,3.0
2754482477.jpg,3,3.0,3.0,3.0,4.0
3779623554.jpg,4,1.0,1.0,3.0,3.0
2187716233.jpg,3,3.0,3.0,4.0,3.0
3487010355.jpg,4,4.0,3.0,3.0,3.0
1742176204.jpg,4,3.0,3.0,3.0,3.0
3588848424.jpg,3,3.0,3.0,3.0,0.0
544841387.jpg,3,3.0,3.0,3.0,4.0
1768209280.jpg,3,2.0,3.0,3.0,3.0
1220197.jpg,3,3.0,3.0,3.0,3.0
3950024947.jpg,2,3.0,1.0,3.0,3.0
2498347324.jpg,3,3.0,3.0,3.0,1.0
2486687383.jpg,3,3.0,3.0,3.0,0.0
2929693289.jpg,2,2.0,3.0,3.0,3.0
3971240417.jpg,3,3.0,3.0,3.0,3.0
4123166218.jpg,3,3.0,2.0,3.0,2.0
1994226029.jpg,2,2.0,3.0,1.0,4.0
2980417090.jpg,3,3.0,3.0,3.0,4.0
2616999145.jpg,3,1.0,3.0,3.0,4.0
459566440.jpg,0,0.0,0.0,3.0,3.0
2713947934.jpg,3,3.0,0.0,3.0,3.0
3563506474.jpg,3,3.0,4.0,3.0,1.0
873095310.jpg,2,2.0,4.0,3.0,3.0
181879072.jpg,3,3.0,3.0,3.0,3.0
27819829.jpg,3,3.0,3.0,4.0,3.0
2643505151.jpg,1,1.0,1.0,3.0,3.0
1643316247.jpg,2,3.0,3.0,3.0,2.0
3574007533.jpg,3,3.0,3.0,3.0,3.0
2187115434.jpg,3,3.0,3.0,4.0,0.0
1401539761.jpg,4,2.0,1.0,4.0,2.0
3456289388.jpg,2,3.0,0.0,3.0,0.0
1452215100.jpg,3,3.0,4.0,3.0,3.0
210014333.jpg,3,3.0,3.0,3.0,3.0
2377529094.jpg,3,3.0,3.0,3.0,3.0
3432135920.jpg,2,4.0,1.0,1.0,0.0
588893932.jpg,3,3.0,1.0,3.0,4.0
3151010218.jpg,4,4.0,3.0,3.0,3.0
2529805366.jpg,3,3.0,2.0,3.0,1.0
173849826.jpg,2,2.0,3.0,3.0,3.0
2824711941.jpg,3,3.0,3.0,3.0,2.0
3428039754.jpg,3,3.0,4.0,3.0,3.0
1722781074.jpg,3,3.0,2.0,3.0,3.0
1307113448.jpg,2,2.0,2.0,2.0,3.0
1207981174.jpg,3,3.0,3.0,3.0,3.0
1412967165.jpg,3,3.0,3.0,3.0,3.0
742519691.jpg,4,4.0,3.0,1.0,3.0
35045621.jpg,3,3.0,3.0,3.0,3.0
183316854.jpg,3,3.0,3.0,4.0,3.0
18547180.jpg,2,2.0,4.0,3.0,0.0
2601988255.jpg,3,3.0,2.0,3.0,3.0
3059290007.jpg,4,4.0,3.0,3.0,3.0
3767498926.jpg,2,4.0,3.0,3.0,3.0
3986797492.jpg,3,3.0,3.0,4.0,3.0
1660551148.jpg,3,3.0,2.0,3.0,3.0
2958062966.jpg,3,3.0,4.0,3.0,3.0
1870594416.jpg,2,3.0,3.0,3.0,3.0
3364571008.jpg,3,3.0,3.0,4.0,3.0
3465867956.jpg,1,1.0,0.0,0.0,3.0
1829003980.jpg,3,3.0,4.0,1.0,2.0
3350054434.jpg,0,0.0,3.0,2.0,3.0
965919968.jpg,0,0.0,3.0,0.0,3.0
3139351952.jpg,3,3.0,3.0,1.0,4.0
2570672557.jpg,1,1.0,3.0,3.0,3.0
2486633208.jpg,3,3.0,3.0,4.0,3.0
1758274933.jpg,3,3.0,3.0,3.0,3.0
3869030734.jpg,3,3.0,3.0,3.0,2.0
1614282966.jpg,3,3.0,2.0,3.0,3.0
2659874728.jpg,2,2.0,3.0,1.0,3.0
986965803.jpg,0,0.0,3.0,4.0,3.0
1586131534.jpg,3,3.0,0.0,0.0,4.0
795263399.jpg,4,4.0,3.0,3.0,0.0
3191507930.jpg,3,3.0,1.0,0.0,3.0
3674440571.jpg,3,3.0,4.0,3.0,3.0
3696174560.jpg,3,3.0,1.0,3.0,3.0
4072033035.jpg,4,4.0,3.0,3.0,3.0
630240307.jpg,3,3.0,3.0,0.0,3.0
2888341148.jpg,4,4.0,3.0,3.0,3.0
1669524287.jpg,3,3.0,3.0,3.0,3.0
990558315.jpg,3,3.0,1.0,3.0,1.0
49247184.jpg,0,1.0,4.0,3.0,2.0
1812396065.jpg,3,3.0,4.0,3.0,1.0
166936595.jpg,3,3.0,0.0,3.0,3.0
1527268117.jpg,3,3.0,0.0,3.0,3.0
878188830.jpg,0,0.0,3.0,4.0,3.0
2878672809.jpg,3,3.0,3.0,3.0,3.0
3941031533.jpg,3,3.0,3.0,3.0,4.0
553826173.jpg,4,1.0,3.0,3.0,3.0
269549632.jpg,3,3.0,3.0,3.0,1.0
1100247536.jpg,1,1.0,2.0,3.0,3.0
664137344.jpg,3,4.0,4.0,3.0,1.0
1743903247.jpg,3,3.0,3.0,3.0,3.0
2732131955.jpg,1,1.0,3.0,3.0,3.0
1928471334.jpg,3,3.0,2.0,2.0,2.0
2059254361.jpg,4,4.0,3.0,3.0,3.0
3311545583.jpg,3,3.0,0.0,3.0,1.0
1028697500.jpg,2,2.0,4.0,2.0,3.0
3724969844.jpg,3,3.0,3.0,3.0,1.0
316185189.jpg,2,2.0,3.0,1.0,3.0
205927693.jpg,3,3.0,3.0,3.0,3.0
3163389622.jpg,2,2.0,3.0,4.0,3.0
2362470842.jpg,2,2.0,3.0,0.0,3.0
840541858.jpg,4,2.0,3.0,2.0,3.0
1152100841.jpg,3,3.0,3.0,3.0,4.0
3696122433.jpg,3,3.0,1.0,3.0,3.0
635122883.jpg,2,3.0,4.0,3.0,3.0
2228138892.jpg,3,3.0,2.0,3.0,3.0
232481441.jpg,3,3.0,2.0,3.0,3.0
3281269706.jpg,2,2.0,1.0,3.0,3.0
3121774796.jpg,3,3.0,3.0,3.0,0.0
2732825636.jpg,1,0.0,0.0,2.0,3.0
3750562893.jpg,3,3.0,3.0,3.0,4.0
257165521.jpg,0,1.0,3.0,3.0,0.0
2809743739.jpg,1,1.0,3.0,1.0,3.0
1260599331.jpg,2,4.0,4.0,3.0,2.0
3842462434.jpg,3,3.0,4.0,3.0,4.0
1057043660.jpg,3,3.0,0.0,1.0,4.0
1288845097.jpg,2,2.0,2.0,3.0,3.0
3789409909.jpg,3,3.0,3.0,3.0,2.0
3534426782.jpg,3,3.0,3.0,3.0,1.0
1609127882.jpg,3,3.0,3.0,4.0,2.0
3489269448.jpg,3,3.0,0.0,1.0,3.0
2913981436.jpg,1,1.0,3.0,1.0,0.0
405323789.jpg,4,3.0,3.0,3.0,3.0
1383174686.jpg,3,3.0,2.0,3.0,2.0
919479322.jpg,4,4.0,3.0,3.0,3.0
4102968836.jpg,3,3.0,4.0,0.0,3.0
1835637370.jpg,3,3.0,2.0,1.0,4.0
2657641682.jpg,3,3.0,3.0,3.0,4.0
1890479595.jpg,3,3.0,2.0,3.0,3.0
913589859.jpg,4,4.0,3.0,3.0,4.0
1901823348.jpg,3,3.0,3.0,3.0,3.0
2350808762.jpg,3,4.0,3.0,1.0,3.0
2460357175.jpg,4,4.0,4.0,3.0,1.0
1581865507.jpg,3,3.0,3.0,1.0,3.0
43727066.jpg,3,3.0,2.0,0.0,3.0
577275229.jpg,3,3.0,0.0,3.0,1.0
1676416724.jpg,3,3.0,3.0,3.0,3.0
1811483991.jpg,2,2.0,2.0,3.0,3.0
1103304372.jpg,0,0.0,0.0,4.0,3.0
2706707526.jpg,3,3.0,4.0,3.0,3.0
3236562372.jpg,0,0.0,2.0,2.0,4.0
432371484.jpg,4,4.0,1.0,0.0,3.0
3890689694.jpg,0,0.0,0.0,3.0,1.0
873205488.jpg,3,3.0,4.0,0.0,3.0
3393105874.jpg,3,3.0,3.0,3.0,3.0
1054946133.jpg,2,3.0,3.0,3.0,4.0
28237822.jpg,3,3.0,3.0,3.0,3.0
2584501637.jpg,3,3.0,3.0,3.0,3.0
620158263.jpg,4,4.0,3.0,3.0,2.0
2670711790.jpg,4,3.0,2.0,3.0,4.0
700664783.jpg,4,0.0,3.0,3.0,3.0
4221079095.jpg,1,1.0,0.0,3.0,3.0
3508700743.jpg,3,3.0,3.0,0.0,1.0
3356800378.jpg,3,3.0,3.0,3.0,3.0
2725369010.jpg,3,3.0,2.0,3.0,3.0
2334840744.jpg,1,1.0,0.0,2.0,1.0
4048354655.jpg,3,3.0,3.0,3.0,1.0
997289539.jpg,2,2.0,2.0,1.0,2.0
1533141306.jpg,3,3.0,3.0,3.0,3.0
2307565145.jpg,3,3.0,1.0,4.0,3.0
1316381206.jpg,3,3.0,2.0,4.0,4.0
3747175229.jpg,3,3.0,4.0,0.0,3.0
670935164.jpg,3,3.0,1.0,3.0,1.0
1533935132.jpg,3,3.0,3.0,2.0,3.0
3340494007.jpg,0,0.0,3.0,3.0,2.0
27426972.jpg,1,1.0,3.0,4.0,2.0
2447086641.jpg,4,1.0,2.0,3.0,3.0
3468010447.jpg,4,4.0,3.0,1.0,3.0
1547777020.jpg,3,3.0,1.0,4.0,2.0
3294105738.jpg,3,3.0,3.0,2.0,2.0
4245562546.jpg,3,3.0,0.0,3.0,3.0
730431773.jpg,1,0.0,3.0,1.0,3.0
2832444358.jpg,3,3.0,1.0,3.0,4.0
3484852968.jpg,2,2.0,3.0,2.0,3.0
941078633.jpg,3,3.0,3.0,3.0,3.0
913436788.jpg,3,3.0,3.0,3.0,3.0
2492326424.jpg,3,3.0,2.0,3.0,3.0
1579515539.jpg,1,1.0,3.0,3.0,2.0
2058684347.jpg,2,2.0,2.0,2.0,3.0
943699790.jpg,2,2.0,4.0,4.0,3.0
851274376.jpg,1,0.0,3.0,0.0,3.0
3815754295.jpg,3,3.0,4.0,0.0,3.0
3852914374.jpg,3,3.0,1.0,2.0,2.0
2066754199.jpg,1,1.0,4.0,1.0,1.0
3794501318.jpg,3,3.0,1.0,3.0,3.0
2212458308.jpg,2,2.0,0.0,3.0,3.0
2022734694.jpg,1,1.0,2.0,1.0,3.0
3395851593.jpg,2,2.0,3.0,3.0,3.0
1861467540.jpg,3,3.0,3.0,3.0,2.0
2523259932.jpg,3,3.0,3.0,2.0,3.0
443656391.jpg,4,0.0,3.0,3.0,3.0
1788069223.jpg,3,3.0,3.0,3.0,3.0
383010282.jpg,3,3.0,3.0,3.0,3.0
4279465930.jpg,3,3.0,1.0,0.0,3.0
823914480.jpg,3,3.0,3.0,3.0,3.0
306133807.jpg,3,3.0,0.0,3.0,3.0
3347580987.jpg,3,3.0,4.0,2.0,3.0
2557430640.jpg,3,3.0,3.0,3.0,0.0
2872872513.jpg,3,3.0,3.0,3.0,4.0
2520831403.jpg,3,3.0,3.0,3.0,3.0
2419584189.jpg,3,3.0,3.0,2.0,3.0
1512350296.jpg,3,3.0,3.0,3.0,1.0
3369957757.jpg,3,3.0,3.0,1.0,4.0
1517337771.jpg,2,4.0,3.0,1.0,4.0
3074708893.jpg,3,3.0,2.0,3.0,3.0
42609166.jpg,3,3.0,3.0,3.0,3.0
3624802208.jpg,3,3.0,3.0,4.0,2.0
1563395006.jpg,2,2.0,4.0,0.0,0.0
1360403534.jpg,3,3.0,3.0,2.0,3.0
466809222.jpg,3,3.0,0.0,4.0,3.0
3359731885.jpg,3,3.0,3.0,3.0,3.0
3459217743.jpg,3,3.0,3.0,1.0,1.0
618285041.jpg,4,4.0,2.0,3.0,0.0
13891046.jpg,3,3.0,3.0,3.0,0.0
2205866570.jpg,3,3.0,3.0,3.0,3.0
1376107939.jpg,4,4.0,3.0,3.0,1.0
281140409.jpg,3,3.0,3.0,3.0,3.0
1781932612.jpg,1,1.0,2.0,3.0,3.0
2505105042.jpg,3,3.0,0.0,4.0,4.0
58667011.jpg,2,3.0,2.0,4.0,4.0
126550251.jpg,3,3.0,3.0,4.0,3.0
3321411338.jpg,3,3.0,3.0,4.0,3.0
2948116610.jpg,3,3.0,3.0,3.0,3.0
1633537888.jpg,1,1.0,3.0,3.0,3.0
1319252065.jpg,4,4.0,3.0,1.0,2.0
491516744.jpg,3,3.0,3.0,3.0,3.0
1903720214.jpg,3,3.0,3.0,3.0,3.0
3089786786.jpg,1,0.0,4.0,1.0,4.0
61357519.jpg,4,2.0,3.0,3.0,3.0
3746453435.jpg,3,3.0,2.0,3.0,4.0
3003859169.jpg,1,1.0,3.0,3.0,3.0
2804918430.jpg,3,3.0,3.0,3.0,3.0
698230072.jpg,3,3.0,3.0,3.0,3.0
1014433832.jpg,3,3.0,3.0,3.0,3.0
2600500593.jpg,3,3.0,3.0,3.0,3.0
84635797.jpg,4,4.0,2.0,3.0,3.0
2917909181.jpg,3,3.0,0.0,3.0,0.0
261790326.jpg,4,4.0,3.0,3.0,2.0
3819082104.jpg,1,2.0,3.0,3.0,2.0
3434116989.jpg,4,4.0,2.0,3.0,3.0
4250210058.jpg,0,0.0,1.0,3.0,1.0
266293196.jpg,3,3.0,3.0,2.0,3.0
1602453903.jpg,3,3.0,3.0,3.0,3.0
3998876448.jpg,3,3.0,2.0,3.0,3.0
960648391.jpg,3,3.0,3.0,2.0,0.0
2405490653.jpg,2,2.0,0.0,3.0,4.0
2764763708.jpg,3,3.0,2.0,3.0,3.0
1685687504.jpg,3,3.0,3.0,2.0,3.0
327041212.jpg,3,3.0,3.0,3.0,3.0
177429020.jpg,3,3.0,3.0,3.0,3.0
3769515048.jpg,3,3.0,1.0,3.0,3.0
2247903814.jpg,3,3.0,0.0,4.0,3.0
2983217292.jpg,3,3.0,2.0,1.0,3.0
3073019381.jpg,0,0.0,1.0,4.0,3.0
1851671093.jpg,3,3.0,4.0,3.0,3.0
1385808202.jpg,4,3.0,3.0,0.0,3.0
1949350366.jpg,3,3.0,3.0,3.0,3.0
2392357022.jpg,3,3.0,1.0,3.0,3.0
2647587429.jpg,3,2.0,3.0,3.0,0.0
3107856880.jpg,0,0.0,3.0,3.0,3.0
2061741988.jpg,4,4.0,0.0,3.0,3.0
1076699996.jpg,3,3.0,4.0,3.0,2.0
2329255732.jpg,4,2.0,3.0,4.0,3.0
3062620660.jpg,3,3.0,1.0,3.0,3.0
46435039.jpg,1,1.0,3.0,3.0,4.0
2165907459.jpg,3,3.0,3.0,3.0,0.0
3022473954.jpg,3,3.0,2.0,3.0,2.0
1397034988.jpg,3,3.0,3.0,4.0,3.0
2889965946.jpg,0,0.0,3.0,3.0,3.0
798006612.jpg,3,3.0,3.0,3.0,1.0
1188162047.jpg,3,1.0,3.0,1.0,3.0
1973726786.jpg,3,3.0,3.0,1.0,2.0
709405326.jpg,1,1.0,3.0,3.0,3.0
4026910494.jpg,3,3.0,1.0,1.0,1.0
2371237551.jpg,1,1.0,3.0,3.0,3.0
3670288988.jpg,3,3.0,3.0,1.0,3.0
3276323574.jpg,0,0.0,3.0,4.0,3.0
2169305287.jpg,3,3.0,4.0,3.0,3.0
2977927083.jpg,3,3.0,3.0,3.0,3.0
2243188511.jpg,4,4.0,3.0,3.0,3.0
114251805.jpg,1,2.0,3.0,3.0,3.0
2314927699.jpg,3,3.0,3.0,3.0,0.0
405683848.jpg,3,3.0,1.0,4.0,2.0
57892387.jpg,4,3.0,3.0,4.0,1.0
1070548894.jpg,3,3.0,1.0,0.0,3.0
1986963411.jpg,3,3.0,2.0,4.0,4.0
1012305013.jpg,1,0.0,3.0,3.0,3.0
2030983872.jpg,2,1.0,3.0,3.0,3.0
1334106792.jpg,3,3.0,0.0,2.0,4.0
1847878372.jpg,3,3.0,3.0,3.0,4.0
690578148.jpg,3,3.0,4.0,3.0,3.0
2445684335.jpg,4,3.0,3.0,3.0,3.0
500440865.jpg,3,3.0,3.0,3.0,3.0
4012991652.jpg,3,3.0,1.0,3.0,3.0
3878478005.jpg,2,3.0,3.0,3.0,1.0
4192173547.jpg,3,3.0,4.0,3.0,1.0
3319344936.jpg,3,3.0,3.0,4.0,4.0
4276501403.jpg,3,3.0,1.0,2.0,3.0
4291924776.jpg,4,4.0,1.0,3.0,0.0
2936687909.jpg,3,3.0,3.0,3.0,3.0
2892512782.jpg,3,3.0,3.0,3.0,1.0
3701977874.jpg,2,3.0,4.0,4.0,2.0
457405364.jpg,1,0.0,2.0,4.0,0.0
190698162.jpg,0,4.0,1.0,3.0,3.0
813217011.jpg,4,3.0,3.0,3.0,3.0
573879422.jpg,0,4.0,3.0,3.0,4.0
1804425689.jpg,2,2.0,3.0,1.0,0.0
3258706928.jpg,4,4.0,3.0,3.0,3.0
2141204046.jpg,3,3.0,3.0,0.0,3.0
1882441539.jpg,3,3.0,3.0,3.0,3.0
4280698838.jpg,3,3.0,3.0,2.0,1.0
297724052.jpg,3,3.0,0.0,4.0,3.0
4282894767.jpg,0,0.0,0.0,3.0,4.0
1500571663.jpg,3,3.0,2.0,3.0,0.0
4101194273.jpg,3,3.0,0.0,0.0,3.0
2888618344.jpg,3,3.0,3.0,3.0,1.0
542786109.jpg,2,4.0,1.0,3.0,2.0
